Date,Time,UpTime,Fix,Satellites,Latitude,Longitude,Elevation,Yaw,Pitch,Roll,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ
00/00/2000,0:00:00,0:07:37,0,0,, ,,56.3,3.69,50.18,0,-0.04,0,-0.19,0.81,9.94,-25.86,32.61,-126.35
00/00/2000,0:00:00,0:07:37,0,0,, ,,56.29,3.7,50.17,0,-0.04,0,-0.2,0.8,9.95,-25.86,32.65,-126.18
00/00/2000,0:00:00,0:07:37,0,0,, ,,56.29,3.7,50.16,0,-0.04,0,-0.2,0.8,9.95,-25.93,32.84,-126.78
00/00/2000,0:00:00,0:07:37,0,0,, ,,56.29,3.69,50.14,0,-0.04,0,-0.19,0.79,9.94,-26.16,32.87,-126.94
00/00/2000,0:00:00,0:07:37,0,0,, ,,56.3,3.69,50.16,0,-0.04,0,-0.2,0.81,9.94,-26.22,32.72,-126.62
00/00/2000,0:00:00,0:07:37,0,0,, ,,56.29,3.7,50.18,0,-0.04,0,-0.2,0.81,9.94,-26.28,32.75,-127.05
00/00/2000,0:00:00,0:07:38,0,0,, ,,56.28,3.69,50.14,0,-0.04,0,-0.19,0.8,9.95,-26.45,32.94,-127.05
00/00/2000,0:00:00,0:07:38,0,0,, ,,56.29,3.71,50.17,0,-0.04,0,-0.2,0.8,9.95,-26.35,32.89,-127.62
00/00/2000,0:00:00,0:07:38,0,0,, ,,56.28,3.69,50.16,0,-0.04,0,-0.19,0.8,9.93,-26.44,32.96,-127.29
00/00/2000,0:00:00,0:07:38,0,0,, ,,56.27,3.69,50.17,0,-0.04,0,-0.19,0.79,9.95,-26.85,32.89,-127.46
00/00/2000,0:00:00,0:07:38,0,0,, ,,56.27,3.69,50.18,0,-0.04,0,-0.19,0.8,9.94,-26.47,32.75,-127.32
00/00/2000,0:00:00,0:07:38,0,0,, ,,56.28,3.69,50.17,0,-0.04,0,-0.2,0.8,9.94,-26.37,32.94,-127.48
00/00/2000,0:00:00,0:07:39,0,0,, ,,56.26,3.66,50.1,0,-0.04,0,-0.2,0.79,9.94,-26.02,33.19,-126.92
00/00/2000,0:00:00,0:07:39,0,0,, ,,56.25,3.71,50.15,0,-0.04,0,-0.2,0.8,9.94,-25.91,32.67,-127.19
00/00/2000,0:00:00,0:07:39,0,0,, ,,56.24,3.7,50.14,0,-0.04,0,-0.19,0.79,9.95,-26.38,32.99,-127.27
00/00/2000,0:00:00,0:07:39,0,0,, ,,56.26,3.73,50.19,0,-0.04,0,-0.19,0.79,9.95,-26.32,32.36,-127.08
00/00/2000,0:00:00,0:07:39,0,0,, ,,56.27,3.71,50.18,0,-0.04,0,-0.2,0.8,9.94,-26.41,32.72,-126.69
00/00/2000,0:00:00,0:07:39,0,0,, ,,56.28,3.69,50.19,0,-0.04,0,-0.19,0.8,9.94,-26.43,32.64,-126.31
00/00/2000,0:00:00,0:07:40,0,0,, ,,56.27,3.66,50.13,0,-0.04,0,-0.19,0.79,9.94,-25.96,32.93,-126.13
00/00/2000,0:00:00,0:07:40,0,0,, ,,56.27,3.66,50.13,0,-0.04,0,-0.2,0.8,9.95,-26.4,32.74,-125.62
00/00/2000,0:00:00,0:07:40,0,0,, ,,56.27,3.68,50.17,0,-0.04,0,-0.19,0.79,9.95,-26.44,32.55,-126.78
00/00/2000,0:00:00,0:07:40,0,0,, ,,56.28,3.69,50.2,0,-0.04,0,-0.19,0.8,9.94,-26.51,32.21,-126.72
00/00/2000,0:00:00,0:07:40,0,0,, ,,56.28,3.67,50.2,0,-0.04,0,-0.19,0.79,9.93,-26.57,32.56,-126.48
00/00/2000,0:00:00,0:07:40,0,0,, ,,56.28,3.68,50.21,0,-0.04,0,-0.2,0.8,9.94,-26.48,32.7,-127.2
00/00/2000,0:00:00,0:07:41,0,0,, ,,56.28,3.69,50.23,0,-0.04,0,-0.2,0.8,9.94,-26.37,32.24,-125.86
00/00/2000,0:00:00,0:07:41,0,0,, ,,56.29,3.68,50.24,0,-0.04,0,-0.2,0.8,9.95,-26.66,32.49,-126.7
00/00/2000,0:00:00,0:07:41,0,0,, ,,56.29,3.67,50.21,0,-0.04,0,-0.2,0.8,9.96,-26.09,32.71,-126.38
00/00/2000,0:00:00,0:07:41,0,0,, ,,56.26,3.64,50.11,0,-0.04,0,-0.19,0.79,9.95,-25.93,33.31,-125.96
00/00/2000,0:00:00,0:07:41,0,0,, ,,56.26,3.63,50.1,0,-0.04,0,-0.18,0.8,9.94,-25.97,33.1,-126.29
00/00/2000,0:00:00,0:07:41,0,0,, ,,56.27,3.65,50.15,0,-0.04,0,-0.19,0.8,9.94,-26.4,32.75,-127.42
00/00/2000,0:00:00,0:07:42,0,0,, ,,56.27,3.67,50.18,0,-0.04,0,-0.19,0.8,9.93,-26.13,32.61,-126.51
00/00/2000,0:00:00,0:07:42,0,0,, ,,56.27,3.65,50.15,0,-0.04,0,-0.18,0.8,9.94,-26.18,32.91,-126.09
00/00/2000,0:00:00,0:07:42,0,0,, ,,56.28,3.64,50.13,0,-0.04,0,-0.19,0.8,9.95,-26.18,32.89,-125.88
00/00/2000,0:00:00,0:07:42,0,0,, ,,56.28,3.64,50.11,0,-0.04,0,-0.2,0.8,9.95,-26.59,33.13,-126.02
00/00/2000,0:00:00,0:07:42,0,0,, ,,56.27,3.66,50.12,0,-0.04,0,-0.2,0.8,9.94,-26.57,33.22,-127.39
00/00/2000,0:00:00,0:07:42,0,0,, ,,56.27,3.67,50.11,0,-0.04,0,-0.2,0.8,9.94,-26.15,33.16,-126.51
00/00/2000,0:00:00,0:07:43,0,0,, ,,56.27,3.68,50.15,0,-0.04,0,-0.19,0.79,9.94,-26.24,32.52,-125.71
00/00/2000,0:00:00,0:07:43,0,0,, ,,56.27,3.66,50.13,0,-0.04,0,-0.19,0.79,9.94,-26.4,32.8,-126.13
00/00/2000,0:00:00,0:07:43,0,0,, ,,56.27,3.67,50.14,0,-0.04,0,-0.2,0.8,9.95,-26.15,32.74,-125.64
00/00/2000,0:00:00,0:07:43,0,0,, ,,56.28,3.7,50.17,0,-0.04,0,-0.19,0.79,9.95,-26.12,32.53,-126.76
00/00/2000,0:00:00,0:07:43,0,0,, ,,56.28,3.69,50.13,0,-0.04,0,-0.2,0.8,9.94,-25.8,33.19,-126.5
00/00/2000,0:00:00,0:07:43,0,0,, ,,56.27,3.69,50.13,0,-0.04,0,-0.19,0.8,9.94,-25.94,32.8,-126.02
00/00/2000,0:00:00,0:07:44,0,0,, ,,56.25,3.7,50.1,0,-0.04,0,-0.19,0.79,9.95,-25.99,32.86,-126.22
00/00/2000,0:00:00,0:07:44,0,0,, ,,56.24,3.7,50.07,0,-0.04,0,-0.2,0.8,9.94,-25.45,32.94,-125.8
00/00/2000,0:00:00,0:07:44,0,0,, ,,56.24,3.69,50.06,0,-0.04,0,-0.19,0.8,9.96,-26.05,33.27,-126.21
00/00/2000,0:00:00,0:07:44,0,0,, ,,56.23,3.69,50.08,0,-0.04,0,-0.19,0.79,9.96,-26.31,32.77,-126.1
00/00/2000,0:00:00,0:07:44,0,0,, ,,56.24,3.72,50.11,0,-0.04,0,-0.19,0.81,9.94,-25.55,32.65,-126.19
00/00/2000,0:00:00,0:07:44,0,0,, ,,56.25,3.71,50.14,0,-0.04,0,-0.19,0.81,9.94,-26.18,32.71,-126.53
00/00/2000,0:00:00,0:07:45,0,0,, ,,56.24,3.71,50.13,0,-0.04,0,-0.19,0.8,9.94,-26.09,33.05,-126.75
00/00/2000,0:00:00,0:07:45,0,0,, ,,56.25,3.7,50.12,0,-0.04,0,-0.2,0.8,9.95,-26.16,33.06,-126.57
00/00/2000,0:00:00,0:07:45,0,0,, ,,56.24,3.71,50.1,0,-0.04,0,-0.2,0.78,9.94,-25.99,33.18,-127
00/00/2000,0:00:00,0:07:45,0,0,, ,,56.24,3.73,50.11,0,-0.04,0,-0.2,0.8,9.94,-25.81,32.67,-126.34
00/00/2000,0:00:00,0:07:45,0,0,, ,,56.23,3.73,50.12,0,-0.04,0,-0.2,0.79,9.94,-25.9,32.45,-125.5
00/00/2000,0:00:00,0:07:45,0,0,, ,,56.23,3.7,50.12,0,-0.04,0,-0.19,0.79,9.95,-26.1,32.78,-125.48
00/00/2000,0:00:00,0:07:46,0,0,, ,,56.25,3.75,50.18,0,-0.04,0,-0.2,0.79,9.95,-26.38,32.26,-126.25
00/00/2000,0:00:00,0:07:46,0,0,, ,,56.25,3.71,50.15,0,-0.04,0,-0.19,0.8,9.94,-25.96,32.89,-126.47
00/00/2000,0:00:00,0:07:46,0,0,, ,,56.24,3.7,50.16,0,-0.04,0,-0.19,0.8,9.95,-26.13,32.77,-126.32
00/00/2000,0:00:00,0:07:46,0,0,, ,,56.26,3.69,50.15,0,-0.04,0,-0.2,0.8,9.94,-26.09,33.02,-126.95
00/00/2000,0:00:00,0:07:46,0,0,, ,,56.26,3.69,50.17,0,-0.04,0,-0.19,0.79,9.95,-26.26,32.64,-126.7
00/00/2000,0:00:00,0:07:46,0,0,, ,,56.25,3.67,50.13,0,-0.04,0,-0.19,0.79,9.95,-26.05,32.89,-126.13
00/00/2000,0:00:00,0:07:47,0,0,, ,,56.26,3.71,50.16,0,-0.04,0,-0.2,0.8,9.94,-26,32.62,-126.05
00/00/2000,0:00:00,0:07:47,0,0,, ,,56.27,3.71,50.17,0,-0.04,0,-0.19,0.8,9.94,-25.86,32.46,-126.19
00/00/2000,0:00:00,0:07:47,0,0,, ,,56.27,3.72,50.2,0,-0.04,0,-0.19,0.79,9.94,-26.05,32.2,-126.57
00/00/2000,0:00:00,0:07:47,0,0,, ,,56.27,3.71,50.21,0,-0.04,0,-0.2,0.8,9.93,-26.24,32.62,-126.89
00/00/2000,0:00:00,0:07:47,0,0,, ,,56.26,3.69,50.17,0,-0.04,0,-0.19,0.8,9.94,-25.99,32.71,-126.07
00/00/2000,0:00:00,0:07:47,0,0,, ,,56.25,3.71,50.19,0,-0.04,0,-0.19,0.8,9.93,-25.97,32.51,-126.63
00/00/2000,0:00:00,0:07:48,0,0,, ,,56.25,3.67,50.14,0,-0.04,0,-0.19,0.79,9.94,-26.1,32.67,-125.86
00/00/2000,0:00:00,0:07:48,0,0,, ,,56.24,3.7,50.18,0,-0.05,0,-0.2,0.8,9.93,-26.28,32.32,-126.54
00/00/2000,0:00:00,0:07:48,0,0,, ,,56.23,3.73,50.17,0,-0.04,0,-0.2,0.79,9.94,-26.02,32.58,-126.53
00/00/2000,0:00:00,0:07:48,0,0,, ,,56.22,3.75,50.18,0,-0.04,0,-0.2,0.79,9.93,-26.31,32.58,-127.3
00/00/2000,0:00:00,0:07:48,0,0,, ,,56.21,3.72,50.16,0,-0.04,0,-0.19,0.79,9.92,-26.51,33.08,-127.01
00/00/2000,0:00:00,0:07:48,0,0,, ,,56.21,3.72,50.16,0,-0.04,0,-0.19,0.79,9.93,-26,32.68,-126.44
00/00/2000,0:00:00,0:07:49,0,0,, ,,56.19,3.74,50.19,0,-0.05,0,-0.19,0.79,9.94,-26.12,32.81,-127.93
00/00/2000,0:00:00,0:07:49,0,0,, ,,56.18,3.73,50.19,0,-0.05,0,-0.2,0.79,9.92,-26.45,32.61,-126.82
00/00/2000,0:00:00,0:07:49,0,0,, ,,56.18,3.7,50.15,0,-0.04,0,-0.19,0.8,9.94,-25.8,32.84,-125.59
00/00/2000,0:00:00,0:07:49,0,0,, ,,56.2,3.7,50.16,0,-0.04,0,-0.2,0.8,9.93,-26.43,32.77,-126.31
00/00/2000,0:00:00,0:07:49,0,0,, ,,56.2,3.71,50.17,0,-0.04,0,-0.19,0.8,9.93,-26.19,32.8,-126.88
00/00/2000,0:00:00,0:07:49,0,0,, ,,56.22,3.71,50.19,0,-0.04,0,-0.19,0.8,9.93,-26.15,32.53,-126.51
00/00/2000,0:00:00,0:07:50,0,0,, ,,56.21,3.74,50.19,0,-0.04,0,-0.2,0.8,9.92,-25.64,32.78,-127.42
00/00/2000,0:00:00,0:07:50,0,0,, ,,56.22,3.73,50.19,0,-0.04,0,-0.19,0.8,9.92,-25.75,32.61,-126.6
00/00/2000,0:00:00,0:07:50,0,0,, ,,56.22,3.73,50.19,0,-0.04,0,-0.19,0.79,9.93,-26.1,32.42,-126.29
00/00/2000,0:00:00,0:07:50,0,0,, ,,56.21,3.74,50.19,0,-0.04,0,-0.2,0.79,9.93,-26.06,32.3,-125.74
00/00/2000,0:00:00,0:07:50,0,0,, ,,56.22,3.73,50.16,0,-0.04,0,-0.2,0.79,9.94,-25.71,32.68,-125.53
00/00/2000,0:00:00,0:07:50,0,0,, ,,56.23,3.71,50.16,0,-0.04,0,-0.19,0.79,9.94,-26.26,32.59,-125.72
00/00/2000,0:00:00,0:07:51,0,0,, ,,56.23,3.68,50.15,0,-0.04,0,-0.19,0.8,9.94,-26.06,32.75,-126.1
00/00/2000,0:00:00,0:07:51,0,0,, ,,56.25,3.66,50.18,0,-0.04,0,-0.19,0.8,9.94,-26.86,32.67,-126.53
00/00/2000,0:00:00,0:07:51,0,0,, ,,56.24,3.69,50.19,0,-0.04,0,-0.2,0.79,9.94,-26.1,32.8,-127.36
00/00/2000,0:00:00,0:07:51,0,0,, ,,56.25,3.73,50.22,0,-0.04,0,-0.19,0.8,9.93,-26.15,32.1,-126.63
00/00/2000,0:00:00,0:07:51,0,0,, ,,56.25,3.71,50.18,0,-0.04,0,-0.2,0.79,9.94,-25.94,32.84,-126.16
00/00/2000,0:00:00,0:07:51,0,0,, ,,56.26,3.72,50.2,0,-0.04,0,-0.19,0.8,9.94,-26.38,32.45,-126.95
00/00/2000,0:00:00,0:07:52,0,0,, ,,56.26,3.66,50.12,0,-0.04,0,-0.19,0.8,9.94,-26.05,32.99,-126.19
00/00/2000,0:00:00,0:07:52,0,0,, ,,56.25,3.67,50.12,0,-0.04,0,-0.2,0.79,9.93,-26.56,33.13,-126.95
00/00/2000,0:00:00,0:07:52,0,0,, ,,56.26,3.68,50.16,0,-0.04,0,-0.2,0.8,9.95,-26.73,32.58,-126.32
00/00/2000,0:00:00,0:07:52,0,0,, ,,56.26,3.68,50.17,0,-0.04,0,-0.19,0.79,9.93,-26.51,32.59,-126.21
00/00/2000,0:00:00,0:07:52,0,0,, ,,56.28,3.7,50.22,0,-0.04,0,-0.19,0.79,9.94,-26.63,31.77,-125.58
00/00/2000,0:00:00,0:07:52,0,0,, ,,56.3,3.69,50.23,0,-0.04,0,-0.19,0.8,9.94,-26.64,32.02,-125.53
00/00/2000,0:00:00,0:07:53,0,0,, ,,56.3,3.68,50.25,0,-0.04,0,-0.19,0.79,9.94,-26.47,32.17,-126.24
00/00/2000,0:00:00,0:07:53,0,0,, ,,56.3,3.64,50.21,0,-0.04,0,-0.18,0.8,9.93,-26.22,32.77,-126.72
00/00/2000,0:00:00,0:07:53,0,0,, ,,56.3,3.63,50.21,0,-0.04,0,-0.19,0.8,9.94,-26.32,32.64,-126.45
00/00/2000,0:00:00,0:07:53,0,0,, ,,56.33,3.66,50.26,0,-0.04,0,-0.19,0.8,9.94,-26.64,31.98,-126.57
00/00/2000,0:00:00,0:07:53,0,0,, ,,56.33,3.68,50.26,0,-0.04,0,-0.2,0.8,9.95,-26.35,32.33,-126.64
00/00/2000,0:00:00,0:07:53,0,0,, ,,56.33,3.64,50.21,0,-0.04,0,-0.19,0.8,9.94,-26.64,32.83,-126.05
00/00/2000,0:00:00,0:07:54,0,0,, ,,56.32,3.61,50.14,0,-0.04,0,-0.19,0.79,9.95,-26.25,32.67,-125.69
00/00/2000,0:00:00,0:07:54,0,0,, ,,56.32,3.61,50.11,0,-0.04,0,-0.19,0.79,9.95,-26.1,33.02,-125.88
00/00/2000,0:00:00,0:07:54,0,0,, ,,56.32,3.63,50.11,0,-0.04,0,-0.19,0.8,9.95,-26.29,32.87,-126.43
00/00/2000,0:00:00,0:07:54,0,0,, ,,56.31,3.69,50.15,0,-0.04,0,-0.21,0.79,9.95,-25.91,32.58,-127.01
00/00/2000,0:00:00,0:07:54,0,0,, ,,56.3,3.7,50.16,0,-0.04,0,-0.19,0.8,9.94,-25.91,32.55,-126.89
00/00/2000,0:00:00,0:07:54,0,0,, ,,56.3,3.69,50.19,0,-0.04,0,-0.19,0.81,9.94,-26.45,32.36,-126.16
00/00/2000,0:00:00,0:07:55,0,0,, ,,56.3,3.7,50.24,0,-0.04,0,-0.19,0.8,9.94,-25.74,32.17,-126.48
00/00/2000,0:00:00,0:07:55,0,0,, ,,56.29,3.67,50.21,0,-0.04,0,-0.19,0.79,9.95,-26.26,32.48,-125.99
00/00/2000,0:00:00,0:07:55,0,0,, ,,56.3,3.66,50.17,0,-0.04,0,-0.2,0.8,9.95,-26.24,33,-126.34
00/00/2000,0:00:00,0:07:55,0,0,, ,,56.29,3.69,50.19,0,-0.04,0,-0.19,0.8,9.95,-26,32.42,-126.43
00/00/2000,0:00:00,0:07:55,0,0,, ,,56.28,3.69,50.16,0,-0.04,0,-0.19,0.79,9.95,-25.81,32.53,-125.84
00/00/2000,0:00:00,0:07:55,0,0,, ,,56.26,3.64,50.12,0,-0.05,0,-0.19,0.8,9.94,-26.26,33.03,-125.4
00/00/2000,0:00:00,0:07:56,0,0,, ,,56.25,3.65,50.09,0,-0.04,0,-0.2,0.79,9.94,-26.09,33.15,-126.15
00/00/2000,0:00:00,0:07:56,0,0,, ,,56.26,3.68,50.14,0,-0.04,0,-0.19,0.8,9.95,-26.44,32.36,-126.4
00/00/2000,0:00:00,0:07:56,0,0,, ,,56.25,3.69,50.15,0,-0.04,0,-0.2,0.8,9.94,-26.06,32.68,-126.37
00/00/2000,0:00:00,0:07:56,0,0,, ,,56.25,3.69,50.16,0,-0.04,0,-0.19,0.8,9.94,-26.62,32.46,-125.83
00/00/2000,0:00:00,0:07:56,0,0,, ,,56.25,3.68,50.16,0,-0.04,0,-0.19,0.8,9.94,-26.28,32.62,-126.45
00/00/2000,0:00:00,0:07:56,0,0,, ,,56.25,3.7,50.18,0,-0.04,0,-0.19,0.79,9.93,-26.34,32.29,-126.15
00/00/2000,0:00:00,0:07:57,0,0,, ,,56.23,3.58,50.07,0,-0.05,0,-0.19,0.8,9.95,-26.41,33.37,-125.83
00/00/2000,0:00:00,0:07:57,0,0,, ,,56.24,3.62,50.12,0,-0.04,0,-0.19,0.8,9.94,-26.63,33,-126.63
00/00/2000,0:00:00,0:07:57,0,0,, ,,56.23,3.62,50.08,0,-0.04,0,-0.2,0.79,9.94,-26.37,33.19,-125.52
00/00/2000,0:00:00,0:07:57,0,0,, ,,56.22,3.64,50.09,0,-0.05,0,-0.2,0.8,9.94,-26.41,32.89,-125.53
00/00/2000,0:00:00,0:07:57,0,0,, ,,56.21,3.63,50.07,0,-0.05,0,-0.19,0.81,9.94,-25.99,33.67,-126.86
00/00/2000,0:00:00,0:07:57,0,0,, ,,56.21,3.65,50.11,0,-0.04,0,-0.19,0.81,9.94,-26.28,32.86,-126.34
00/00/2000,0:00:00,0:07:58,0,0,, ,,56.22,3.71,50.18,0,-0.04,0,-0.2,0.79,9.95,-26.31,32.49,-126.06
00/00/2000,0:00:00,0:07:58,0,0,, ,,56.23,3.72,50.21,0,-0.04,0,-0.19,0.8,9.95,-26.02,32.24,-126.86
00/00/2000,0:00:00,0:07:58,0,0,, ,,56.23,3.69,50.19,0,-0.04,0,-0.19,0.8,9.95,-26.21,32.83,-126.48
00/00/2000,0:00:00,0:07:58,0,0,, ,,56.22,3.65,50.12,0,-0.04,0,-0.19,0.79,9.94,-26.53,33.1,-125.45
00/00/2000,0:00:00,0:07:58,0,0,, ,,56.23,3.67,50.12,0,-0.04,0,-0.2,0.8,9.94,-26.15,32.94,-125.96
00/00/2000,0:00:00,0:07:58,0,0,, ,,56.24,3.65,50.13,0,-0.04,0,-0.18,0.8,9.94,-26.18,32.89,-126.07
00/00/2000,0:00:00,0:07:59,0,0,, ,,56.25,3.66,50.19,0,-0.04,0,-0.18,0.8,9.94,-26.16,32.11,-124.95
00/00/2000,0:00:00,0:07:59,0,0,, ,,56.26,3.65,50.19,0,-0.04,0,-0.19,0.8,9.96,-26.4,32.52,-125.49
00/00/2000,0:00:00,0:07:59,0,0,, ,,56.26,3.64,50.17,0,-0.04,0,-0.19,0.79,9.95,-26.32,32.74,-125.68
00/00/2000,0:00:00,0:07:59,0,0,, ,,56.27,3.67,50.16,0,-0.04,0,-0.19,0.8,9.95,-25.72,32.56,-126.16
00/00/2000,0:00:00,0:07:59,0,0,, ,,56.26,3.65,50.15,0,-0.04,0,-0.18,0.79,9.95,-25.83,32.55,-125.17
00/00/2000,0:00:00,0:07:59,0,0,, ,,56.28,3.69,50.18,0,-0.04,0,-0.2,0.79,9.94,-26.21,32.15,-125.65
00/00/2000,0:00:00,0:08:00,0,0,, ,,56.27,3.68,50.14,0,-0.04,0,-0.2,0.8,9.94,-26.18,32.81,-125.88
00/00/2000,0:00:00,0:08:00,0,0,, ,,56.28,3.63,50.11,0,-0.04,0,-0.19,0.8,9.94,-26.78,33.37,-126
00/00/2000,0:00:00,0:08:00,0,0,, ,,56.27,3.64,50.11,0,-0.04,0,-0.19,0.8,9.94,-26.07,32.97,-125.99
00/00/2000,0:00:00,0:08:00,0,0,, ,,56.28,3.64,50.12,0,-0.04,0,-0.18,0.8,9.95,-26.4,32.77,-125.59
00/00/2000,0:00:00,0:08:00,0,0,, ,,56.29,3.67,50.13,0,-0.04,0,-0.2,0.8,9.95,-26.35,32.71,-125.48
00/00/2000,0:00:00,0:08:00,0,0,, ,,56.29,3.67,50.13,0,-0.04,0,-0.19,0.79,9.94,-26.26,32.83,-126.15
00/00/2000,0:00:00,0:08:01,0,0,, ,,56.21,3.74,49.99,0,-0.04,0,-0.19,0.8,9.95,-22.46,32.91,-125.04
00/00/2000,0:00:00,0:08:01,0,0,, ,,56.22,3.75,50.07,0,-0.04,0,-0.19,0.8,9.95,-26.31,32.45,-125.67
00/00/2000,0:00:00,0:08:01,0,0,, ,,56.21,3.74,50.08,0,-0.04,0,-0.2,0.8,9.95,-25.94,32.72,-125.39
00/00/2000,0:00:00,0:08:01,0,0,, ,,56.2,3.69,50.05,0,-0.04,0,-0.19,0.8,9.95,-25.84,33.05,-124.98
00/00/2000,0:00:00,0:08:01,0,0,, ,,56.21,3.68,50.05,0,-0.04,0,-0.2,0.8,9.94,-26.32,33.28,-125.55
00/00/2000,0:00:00,0:08:01,0,0,, ,,56.22,3.69,50.08,0,-0.04,0,-0.19,0.8,9.94,-26.02,32.9,-125.87
00/00/2000,0:00:00,0:08:02,0,0,, ,,56.24,3.71,50.11,0,-0.04,0,-0.2,0.8,9.95,-26.32,32.86,-126.34
00/00/2000,0:00:00,0:08:02,0,0,, ,,56.24,3.68,50.09,0,-0.04,0,-0.19,0.81,9.94,-26.07,33.37,-126.45
00/00/2000,0:00:00,0:08:02,0,0,, ,,56.24,3.67,50.07,0,-0.04,0,-0.19,0.8,9.95,-26,33.19,-125.81
00/00/2000,0:00:00,0:08:02,0,0,, ,,56.24,3.7,50.13,0,-0.04,0,-0.19,0.8,9.94,-26.6,32.53,-126.56
00/00/2000,0:00:00,0:08:02,0,0,, ,,56.24,3.69,50.13,0,-0.04,0,-0.19,0.79,9.95,-26.19,32.91,-126.25
00/00/2000,0:00:00,0:08:02,0,0,, ,,56.24,3.71,50.15,0,-0.04,0,-0.2,0.8,9.94,-25.93,32.48,-125.8
00/00/2000,0:00:00,0:08:03,0,0,, ,,56.24,3.72,50.19,0,-0.04,0,-0.19,0.8,9.94,-25.74,32.21,-125.74
00/00/2000,0:00:00,0:08:03,0,0,, ,,56.24,3.75,50.18,0,-0.04,0,-0.2,0.8,9.95,-25.83,32.56,-126.69
00/00/2000,0:00:00,0:08:03,0,0,, ,,56.24,3.71,50.14,0,-0.04,0,-0.19,0.8,9.94,-26.05,32.94,-126.26
00/00/2000,0:00:00,0:08:03,0,0,, ,,56.25,3.74,50.18,0,-0.04,0,-0.19,0.79,9.94,-26.13,32.14,-126.15
00/00/2000,0:00:00,0:08:03,0,0,, ,,56.24,3.72,50.17,0,-0.04,0,-0.2,0.79,9.95,-26.31,32.7,-126.37
00/00/2000,0:00:00,0:08:03,0,0,, ,,56.26,3.67,50.15,0,-0.04,0,-0.18,0.8,9.94,-26.6,33,-126.16
00/00/2000,0:00:00,0:08:04,0,0,, ,,56.26,3.61,50.08,0,-0.04,0,-0.19,0.79,9.94,-26.37,33.24,-125.3
00/00/2000,0:00:00,0:08:04,0,0,, ,,56.28,3.66,50.15,0,-0.04,0,-0.2,0.8,9.94,-26.43,32.34,-126.07
00/00/2000,0:00:00,0:08:04,0,0,, ,,56.29,3.64,50.14,0,-0.04,0,-0.19,0.8,9.94,-26.07,32.7,-125.21
00/00/2000,0:00:00,0:08:04,0,0,, ,,56.29,3.63,50.11,0,-0.04,0,-0.19,0.8,9.94,-25.83,33,-125.11
00/00/2000,0:00:00,0:08:04,0,0,, ,,56.29,3.63,50.12,0,-0.04,0,-0.2,0.8,9.95,-26.38,32.77,-125.4
00/00/2000,0:00:00,0:08:04,0,0,, ,,56.29,3.63,50.13,0,-0.04,0,-0.19,0.79,9.94,-26.34,32.77,-125.88
00/00/2000,0:00:00,0:08:05,0,0,, ,,56.3,3.7,50.17,0,-0.04,0,-0.2,0.8,9.94,-25.86,32.61,-126.47
00/00/2000,0:00:00,0:08:05,0,0,, ,,56.29,3.7,50.17,0,-0.04,0,-0.19,0.79,9.93,-25.64,32.42,-126.13
00/00/2000,0:00:00,0:08:05,0,0,, ,,56.3,3.68,50.17,0,-0.04,0,-0.19,0.8,9.94,-26.35,32.56,-125.5
00/00/2000,0:00:00,0:08:05,0,0,, ,,56.3,3.68,50.16,0,-0.04,0,-0.2,0.8,9.93,-26.21,32.9,-126.63
00/00/2000,0:00:00,0:08:05,0,0,, ,,56.3,3.66,50.16,0,-0.04,0,-0.19,0.8,9.94,-26.37,32.52,-125.36
00/00/2000,0:00:00,0:08:05,0,0,, ,,56.3,3.64,50.14,0,-0.04,0,-0.19,0.8,9.94,-26.41,32.96,-125.84
00/00/2000,0:00:00,0:08:06,0,0,, ,,56.32,3.66,50.15,0,-0.04,0,-0.2,0.8,9.94,-26.31,32.7,-126.18
00/00/2000,0:00:00,0:08:06,0,0,, ,,56.32,3.68,50.17,0,-0.04,0,-0.19,0.79,9.93,-26.5,32.48,-126.73
00/00/2000,0:00:00,0:08:06,0,0,, ,,56.32,3.69,50.18,0,-0.04,0,-0.19,0.8,9.94,-26.38,32.43,-126.47
00/00/2000,0:00:00,0:08:06,0,0,, ,,56.32,3.69,50.18,0,-0.04,0,-0.2,0.8,9.94,-26.12,32.67,-126.57
00/00/2000,0:00:00,0:08:06,0,0,, ,,56.31,3.68,50.17,0,-0.04,0,-0.2,0.8,9.94,-25.87,32.62,-125.81
00/00/2000,0:00:00,0:08:06,0,0,, ,,56.29,3.66,50.13,0,-0.04,0,-0.19,0.8,9.94,-25.84,32.84,-125.87
00/00/2000,0:00:00,0:08:07,0,0,, ,,56.29,3.63,50.12,0,-0.04,0,-0.19,0.8,9.94,-26.38,32.83,-125.52
00/00/2000,0:00:00,0:08:07,0,0,, ,,56.29,3.66,50.14,0,-0.04,0,-0.19,0.81,9.93,-25.87,32.86,-126.85
00/00/2000,0:00:00,0:08:07,0,0,, ,,56.3,3.67,50.16,0,-0.04,0,-0.19,0.79,9.94,-26.19,32.61,-126.6
00/00/2000,0:00:00,0:08:07,0,0,, ,,56.3,3.67,50.15,0,-0.04,0,-0.19,0.8,9.94,-26.06,32.74,-126.38
00/00/2000,0:00:00,0:08:07,0,0,, ,,56.3,3.69,50.17,0,-0.04,0,-0.19,0.8,9.94,-25.55,32.37,-125.96
